completionCode
FfYgtgXraxJGDnO6

type,trialNo,title,content,trialText,trialTextPos,stim1,stim2,stim3,stimFormat,button1,button2,button3,button4,button5,button6,button7,button8,button9,button10,button11,random,randomBlock,key,feedbackCorrect,feedbackIncorrect,game,stim_type,offer,orderPres,orderFile,timestamp,response,RT,RTkeys,correct
test,91,na,na,<i>The computer says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AC01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,computer,2,80,94,164332,2,1538,,1
test,80,na,na,<i>This brand says: <br><br> <b>£60</b> for them <br><b>£40</b> for you,above,AB03,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,3,81,83,166915,2,2485,,1
test,83,na,na,<i>This brand says: <br><br> <b>£60</b> for them <br><b>£40</b> for you,above,AB04,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,3,82,86,169075,2,1897,,1
test,59,na,na,<i>This person says: <br><br> <b>£60</b> for her <br><b>£40</b> for you,above,AF03NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,3,83,62,170950,2,1601,,1
test,82,na,na,<i>This brand says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AB04,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,2,84,85,174126,1,2804,,0
test,56,na,na,<i>This person says: <br><br> <b>£60</b> for her <br><b>£40</b> for you,above,AF02NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,3,85,59,175562,2,1316,,1
test,84,na,na,<i>This brand says: <br><br> <b>£90</b> for them <br><b>£10</b> for you,above,AB05,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,1,86,87,176715,1,1059,,0
test,60,na,na,<i>This person says: <br><br> <b>£90</b> for her <br><b>£10</b> for you,above,AF04NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,1,87,63,177790,1,950,,0
test,58,na,na,<i>This person says: <br><br> <b>£75</b> for her <br><b>£25</b> for you,above,AF03NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,2,88,61,180345,1,2427,,0
test,102,na,na,<i>The computer says: <br><br> <b>£90</b> for them <br><b>£10</b> for you,above,AC01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,computer,1,89,105,181753,2,1302,,1
test,103,na,na,<i>The computer says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AC01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,computer,2,90,106,182999,2,1133,,1
test,65,na,na,<i>This person says: <br><br> <b>£60</b> for him <br><b>£40</b> for you,above,AM01NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,3,91,68,184446,1,1341,,0
test,88,na,na,<i>This brand says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AB06,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,2,92,91,187781,1,3208,,0
test,63,na,na,<i>This person says: <br><br> <b>£90</b> for him <br><b>£10</b> for you,above,AM01NES,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,human,1,93,66,189572,1,1669,,0
